id,name,published,hls_url,hls_license,dash_url,dash_license,duration,code,created_at,updated_at,token
15315,21NCBSE09MAT10TH001_BLC_09MAT_CBSE21_Circles_L1V1,1,https://d27yfew3jd3yhj.cloudfront.net/mpkgr-production-8bf82845/r1ky5h/NEO/211026/B4/21NCBSE09MAT10TH001VC01_updated/hls/h264.m3u8,eSCGasDk10cUNdE2VJCtvw,https://d27yfew3jd3yhj.cloudfront.net/mpkgr-production-8bf82845/r1ky5h/NEO/211026/B4/21NCBSE09MAT10TH001VC01_updated/dash/h264.mpd,f5qhqeqUEvGzkGgRdjGxkg,139.320007324219,21NCBSE09MAT10TH001VC01_updated,1638966356,1638966365,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJkYXNoX2RhdGEiOnsia2V5X2lkIjoiZjVxaHFlcVVFdkd6a0dnUmRqR3hrZyIsInZpZGVvX3VybCI6Imh0dHBzOi8vZDI3eWZldzNqZDN5aGouY2xvdWRmcm9udC5uZXQvbXBrZ3ItcHJvZHVjdGlvbi04YmY4Mjg0NS9yMWt5NWgvTkVPLzIxMTAyNi9CNC8yMU5DQlNFMDlNQVQxMFRIMDAxVkMwMV91cGRhdGVkL2Rhc2gvaDI2NC5tcGQifSwiaGxzX2RhdGEiOnsia2V5X2lkIjoiZVNDR2FzRGsxMGNVTmRFMlZKQ3R2dyIsInZpZGVvX3VybCI6Imh0dHBzOi8vZDI3eWZldzNqZDN5aGouY2xvdWRmcm9udC5uZXQvbXBrZ3ItcHJvZHVjdGlvbi04YmY4Mjg0NS9yMWt5NWgvTkVPLzIxMTAyNi9CNC8yMU5DQlNFMDlNQVQxMFRIMDAxVkMwMV91cGRhdGVkL2hscy9oMjY0Lm0zdTgifSwiZXhwIjoxNjYwNzI4ODQ0LCJpc3MiOiJ0dXRvcl9wbHVzIiwiaWF0IjoxNjYwNzIxNjQ0fQ.cRREFBYBJR7Ht3mN18GGbcoGayGHay_xRoP64cRf-9E
5469,Congruence of Triangles - Revision-topic-id-85851,1,https://d27yfew3jd3yhj.cloudfront.net/mpkgr-production-354b9e93/qomlfv/hls/h264.m3u8,wmi5mxA1rTcocRKLP98g9g,https://d27yfew3jd3yhj.cloudfront.net/mpkgr-production-354b9e93/qomlfv/dash/h264.mpd,I5w2vQjEo8ykupg2uZDeWQ,3591.919921875,qomlfv,1619029662,1629734703,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJkYXNoX2RhdGEiOnsia2V5X2lkIjoiSTV3MnZRakVvOHlrdXBnMnVaRGVXUSIsInZpZGVvX3VybCI6Imh0dHBzOi8vZDI3eWZldzNqZDN5aGouY2xvdWRmcm9udC5uZXQvbXBrZ3ItcHJvZHVjdGlvbi0zNTRiOWU5My9xb21sZnYvZGFzaC9oMjY0Lm1wZCJ9LCJobHNfZGF0YSI6eyJrZXlfaWQiOiJ3bWk1bXhBMXJUY29jUktMUDk4ZzlnIiwidmlkZW9fdXJsIjoiaHR0cHM6Ly9kMjd5ZmV3M2pkM3loai5jbG91ZGZyb250Lm5ldC9tcGtnci1wcm9kdWN0aW9uLTM1NGI5ZTkzL3FvbWxmdi9obHMvaDI2NC5tM3U4In0sImV4cCI6MTY2MDcyODg0NCwiaXNzIjoidHV0b3JfcGx1cyIsImlhdCI6MTY2MDcyMTY0NH0.Ohvnfw_K0DByTEKxuZTMastxQs1vAwYO6-6iKMYBa6E
13653,BLC_Grade07_CBSE21_Fractions and Decimals_L1_Slide08,1,https://byju.s.llnwi.net/d/a1c9e537/qkb5mj/hls/h264.m3u8,36YrCmukbMsSZkbvFdt8Tw,https://byju.s.llnwi.net/d/a1c9e537/qkb5mj/dash/h264.mpd,f5qhqeqUEvGzkGgRdjGxkg,4497.16015625,qkb5mj,1634971256,1634971398,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJkYXNoX2RhdGEiOnsia2V5X2lkIjoiZjVxaHFlcVVFdkd6a0dnUmRqR3hrZyIsInZpZGVvX3VybCI6Imh0dHBzOi8vYnlqdS5zLmxsbndpLm5ldC9kL2ExYzllNTM3L3FrYjVtai9kYXNoL2gyNjQubXBkIn0sImhsc19kYXRhIjp7ImtleV9pZCI6IjM2WXJDbXVrYk1zU1prYnZGZHQ4VHciLCJ2aWRlb191cmwiOiJodHRwczovL2J5anUucy5sbG53aS5uZXQvZC9hMWM5ZTUzNy9xa2I1bWovaGxzL2gyNjQubTN1OCJ9LCJleHAiOjE2NjA3Mjg4NDQsImlzcyI6InR1dG9yX3BsdXMiLCJpYXQiOjE2NjA3MjE2NDR9.WhD2W7SkrZsZczaxp91qUKgOar2Z6GCfxiWEaLrt2og
13759,BLC_Grade07_CBSE21_Heat_L2_Slide09,1,https://d27yfew3jd3yhj.cloudfront.net/mpkgr-production-829b6565/r0ka1s/NEO/211006/B7/21NCBSE07PHY01TH002VC01/hls/h264.m3u8,eSCGasDk10cUNdE2VJCtvw,https://d27yfew3jd3yhj.cloudfront.net/mpkgr-production-829b6565/r0ka1s/NEO/211006/B7/21NCBSE07PHY01TH002VC01/dash/h264.mpd,I5w2vQjEo8ykupg2uZDeWQ,76.4800033569336,21NCBSE07PHY01TH002VC01,1635055257,1635055281,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJkYXNoX2RhdGEiOnsia2V5X2lkIjoiSTV3MnZRakVvOHlrdXBnMnVaRGVXUSIsInZpZGVvX3VybCI6Imh0dHBzOi8vZDI3eWZldzNqZDN5aGouY2xvdWRmcm9udC5uZXQvbXBrZ3ItcHJvZHVjdGlvbi04MjliNjU2NS9yMGthMXMvTkVPLzIxMTAwNi9CNy8yMU5DQlNFMDdQSFkwMVRIMDAyVkMwMS9kYXNoL2gyNjQubXBkIn0sImhsc19kYXRhIjp7ImtleV9pZCI6ImVTQ0dhc0RrMTBjVU5kRTJWSkN0dnciLCJ2aWRlb191cmwiOiJodHRwczovL2QyN3lmZXczamQzeWhqLmNsb3VkZnJvbnQubmV0L21wa2dyLXByb2R1Y3Rpb24tODI5YjY1NjUvcjBrYTFzL05FTy8yMTEwMDYvQjcvMjFOQ0JTRTA3UEhZMDFUSDAwMlZDMDEvaGxzL2gyNjQubTN1OCJ9LCJleHAiOjE2NjA3Mjg4NDQsImlzcyI6InR1dG9yX3BsdXMiLCJpYXQiOjE2NjA3MjE2NDR9.rS1hjab2Ik3rBf9tkmkaHMYBH-jPBUpuPKhAjvX5Vuc
15305,21NCBSE08MAT13TH001_BLC_Direct and Inverse Proportions_V1,1,https://d27yfew3jd3yhj.cloudfront.net/mpkgr-production-80141e51/qx7u3u/CBSE_Concept_08/B3/17C08M13S01_Introduction_to_Direct_Proportions/hls/h264.m3u8,mMS1wil_-VuuaCz83j-yzA,https://d27yfew3jd3yhj.cloudfront.net/mpkgr-production-80141e51/qx7u3u/CBSE_Concept_08/B3/17C08M13S01_Introduction_to_Direct_Proportions/dash/h264.mpd,4paQJcXr6y6wb_oGPj8agg,1024.56005859375,17C08M13S01_Introduction_to_Direct_Proportions,1638963818,1638963837,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJkYXNoX2RhdGEiOnsia2V5X2lkIjoiNHBhUUpjWHI2eTZ3Yl9vR1BqOGFnZyIsInZpZGVvX3VybCI6Imh0dHBzOi8vZDI3eWZldzNqZDN5aGouY2xvdWRmcm9udC5uZXQvbXBrZ3ItcHJvZHVjdGlvbi04MDE0MWU1MS9xeDd1M3UvQ0JTRV9Db25jZXB0XzA4L0IzLzE3QzA4TTEzUzAxX0ludHJvZHVjdGlvbl90b19EaXJlY3RfUHJvcG9ydGlvbnMvZGFzaC9oMjY0Lm1wZCJ9LCJobHNfZGF0YSI6eyJrZXlfaWQiOiJtTVMxd2lsXy1WdXVhQ3o4M2oteXpBIiwidmlkZW9fdXJsIjoiaHR0cHM6Ly9kMjd5ZmV3M2pkM3loai5jbG91ZGZyb250Lm5ldC9tcGtnci1wcm9kdWN0aW9uLTgwMTQxZTUxL3F4N3UzdS9DQlNFX0NvbmNlcHRfMDgvQjMvMTdDMDhNMTNTMDFfSW50cm9kdWN0aW9uX3RvX0RpcmVjdF9Qcm9wb3J0aW9ucy9obHMvaDI2NC5tM3U4In0sImV4cCI6MTY2MDcyODg0NCwiaXNzIjoidHV0b3JfcGx1cyIsImlhdCI6MTY2MDcyMTY0NH0.nWOHTK-_7B8URgm0Jskp7OYPn7Yz2-VjvzuEtFcR7C8
13368,Substances in the Surroundings - Their States and Properties_21NSBMH06CHE02TH003_01,1,https://d27yfew3jd3yhj.cloudfront.net/mpkgr-production-ca496415/qzj0bt/NEO/210916/B4/19ICSE06PHY01ST004_States_of_Matter/hls/h264.m3u8,2XoX3u3s2sP4ZscP8_5RTg,https://d27yfew3jd3yhj.cloudfront.net/mpkgr-production-ca496415/qzj0bt/NEO/210916/B4/19ICSE06PHY01ST004_States_of_Matter/dash/h264.mpd,v8OZ-mMOW-QK-0Tqvo6GLg,759.080017089844,19ICSE06PHY01ST004_States_of_Matter,1632123422,1632123431,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJkYXNoX2RhdGEiOnsia2V5X2lkIjoidjhPWi1tTU9XLVFLLTBUcXZvNkdMZyIsInZpZGVvX3VybCI6Imh0dHBzOi8vZDI3eWZldzNqZDN5aGouY2xvdWRmcm9udC5uZXQvbXBrZ3ItcHJvZHVjdGlvbi1jYTQ5NjQxNS9xemowYnQvTkVPLzIxMDkxNi9CNC8xOUlDU0UwNlBIWTAxU1QwMDRfU3RhdGVzX29mX01hdHRlci9kYXNoL2gyNjQubXBkIn0sImhsc19kYXRhIjp7ImtleV9pZCI6IjJYb1gzdTNzMnNQNFpzY1A4XzVSVGciLCJ2aWRlb191cmwiOiJodHRwczovL2QyN3lmZXczamQzeWhqLmNsb3VkZnJvbnQubmV0L21wa2dyLXByb2R1Y3Rpb24tY2E0OTY0MTUvcXpqMGJ0L05FTy8yMTA5MTYvQjQvMTlJQ1NFMDZQSFkwMVNUMDA0X1N0YXRlc19vZl9NYXR0ZXIvaGxzL2gyNjQubTN1OCJ9LCJleHAiOjE2NjA3Mjg4NDQsImlzcyI6InR1dG9yX3BsdXMiLCJpYXQiOjE2NjA3MjE2NDR9.OKS_2Kxkg-S3IJGWqAtwdmtSgwWKV9gBxLv88DP3GzM
17341,BTC_09MAT_TS21_The Elements of Geometry_EXAM PREP_V2,1,https://gcdn.byjus.com/mpkgr-production-4b47c9d9/r5ljvq/NEO/220112/B2/17C09M05S03_Axioms/hls/h264.m3u8,xLyZv3SRpI3PTQoy7GQIXw,https://gcdn.byjus.com/mpkgr-production-4b47c9d9/r5ljvq/NEO/220112/B2/17C09M05S03_Axioms/dash/h264.mpd,f5qhqeqUEvGzkGgRdjGxkg,301.799987792969,17C09M05S03_Axioms,1648812694,1648812698,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJkYXNoX2RhdGEiOnsia2V5X2lkIjoiZjVxaHFlcVVFdkd6a0dnUmRqR3hrZyIsInZpZGVvX3VybCI6Imh0dHBzOi8vZ2Nkbi5ieWp1cy5jb20vbXBrZ3ItcHJvZHVjdGlvbi00YjQ3YzlkOS9yNWxqdnEvTkVPLzIyMDExMi9CMi8xN0MwOU0wNVMwM19BeGlvbXMvZGFzaC9oMjY0Lm1wZCJ9LCJobHNfZGF0YSI6eyJrZXlfaWQiOiJ4THladjNTUnBJM1BUUW95N0dRSVh3IiwidmlkZW9fdXJsIjoiaHR0cHM6Ly9nY2RuLmJ5anVzLmNvbS9tcGtnci1wcm9kdWN0aW9uLTRiNDdjOWQ5L3I1bGp2cS9ORU8vMjIwMTEyL0IyLzE3QzA5TTA1UzAzX0F4aW9tcy9obHMvaDI2NC5tM3U4In0sImV4cCI6MTY2MDcyODg0NCwiaXNzIjoidHV0b3JfcGx1cyIsImlhdCI6MTY2MDcyMTY0NH0.uGDRyowQH-IRMoLSxeVhDyOjU3gcOCuPhrgqH8ueoOA
18015,BTC_08SCI_MH22_Current Electricity and Magnetism_Theory Lect_L1_V1,1,https://d27yfew3jd3yhj.cloudfront.net/mpkgr-production-2a8b0cbf/r1mv28/NEO/211027/B8/21NSBMH08PHY02TH001VC01/hls/h264.m3u8,lRHhm6ikixzuOMTPQYAHsA,https://d27yfew3jd3yhj.cloudfront.net/mpkgr-production-2a8b0cbf/r1mv28/NEO/211027/B8/21NSBMH08PHY02TH001VC01/dash/h264.mpd,f5qhqeqUEvGzkGgRdjGxkg,253.160003662109,21NSBMH08PHY02TH001VC01,1653641988,1653641993,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJkYXNoX2RhdGEiOnsia2V5X2lkIjoiZjVxaHFlcVVFdkd6a0dnUmRqR3hrZyIsInZpZGVvX3VybCI6Imh0dHBzOi8vZDI3eWZldzNqZDN5aGouY2xvdWRmcm9udC5uZXQvbXBrZ3ItcHJvZHVjdGlvbi0yYThiMGNiZi9yMW12MjgvTkVPLzIxMTAyNy9COC8yMU5TQk1IMDhQSFkwMlRIMDAxVkMwMS9kYXNoL2gyNjQubXBkIn0sImhsc19kYXRhIjp7ImtleV9pZCI6ImxSSGhtNmlraXh6dU9NVFBRWUFIc0EiLCJ2aWRlb191cmwiOiJodHRwczovL2QyN3lmZXczamQzeWhqLmNsb3VkZnJvbnQubmV0L21wa2dyLXByb2R1Y3Rpb24tMmE4YjBjYmYvcjFtdjI4L05FTy8yMTEwMjcvQjgvMjFOU0JNSDA4UEhZMDJUSDAwMVZDMDEvaGxzL2gyNjQubTN1OCJ9LCJleHAiOjE2NjA3Mjg4NDQsImlzcyI6InR1dG9yX3BsdXMiLCJpYXQiOjE2NjA3MjE2NDR9.uTKp2Xh1GwGUDkh2IFGNzLSyGVGSD9AfRvqDrdaSTiM
14783,"BLC_07SCI_CBSE24_Wind, Storms and Cyclones_L1_V1",1,https://d27yfew3jd3yhj.cloudfront.net/mpkgr-production-1dc1d0c7/qxdhg4/CBSE_Concept_07/B1/15C07P02S02_Air_Pressure/hls/h264.m3u8,lRHhm6ikixzuOMTPQYAHsA,https://d27yfew3jd3yhj.cloudfront.net/mpkgr-production-1dc1d0c7/qxdhg4/CBSE_Concept_07/B1/15C07P02S02_Air_Pressure/dash/h264.mpd,LREy6EpK3zJhzgd20oOxXA,377.600006103516,15C07P02S02_Air_Pressure,1638272549,1638272579,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJkYXNoX2RhdGEiOnsia2V5X2lkIjoiTFJFeTZFcEszekpoemdkMjBvT3hYQSIsInZpZGVvX3VybCI6Imh0dHBzOi8vZDI3eWZldzNqZDN5aGouY2xvdWRmcm9udC5uZXQvbXBrZ3ItcHJvZHVjdGlvbi0xZGMxZDBjNy9xeGRoZzQvQ0JTRV9Db25jZXB0XzA3L0IxLzE1QzA3UDAyUzAyX0Fpcl9QcmVzc3VyZS9kYXNoL2gyNjQubXBkIn0sImhsc19kYXRhIjp7ImtleV9pZCI6ImxSSGhtNmlraXh6dU9NVFBRWUFIc0EiLCJ2aWRlb191cmwiOiJodHRwczovL2QyN3lmZXczamQzeWhqLmNsb3VkZnJvbnQubmV0L21wa2dyLXByb2R1Y3Rpb24tMWRjMWQwYzcvcXhkaGc0L0NCU0VfQ29uY2VwdF8wNy9CMS8xNUMwN1AwMlMwMl9BaXJfUHJlc3N1cmUvaGxzL2gyNjQubTN1OCJ9LCJleHAiOjE2NjA3Mjg4NDQsImlzcyI6InR1dG9yX3BsdXMiLCJpYXQiOjE2NjA3MjE2NDR9.A3v95ofLzcanObJQV8lrnWo-EOeMEvt10nd9CNudZAE
16489,BLC_06_SCI_CBSE21_Food: Where does it comes from?- L2_V4,1,https://d27yfew3jd3yhj.cloudfront.net/mpkgr-production-27817d0d/r185wj/NEO/211019/B6/21NCBSE06BIO01PC001VC02/hls/h264.m3u8,wmi5mxA1rTcocRKLP98g9g,https://d27yfew3jd3yhj.cloudfront.net/mpkgr-production-27817d0d/r185wj/NEO/211019/B6/21NCBSE06BIO01PC001VC02/dash/h264.mpd,J8A_r_GHSFe9nJbvXfAaLg,63.439998626709,21NCBSE06BIO01PC001VC02,1643005716,1643005721,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJkYXNoX2RhdGEiOnsia2V5X2lkIjoiSjhBX3JfR0hTRmU5bkpidlhmQWFMZyIsInZpZGVvX3VybCI6Imh0dHBzOi8vZDI3eWZldzNqZDN5aGouY2xvdWRmcm9udC5uZXQvbXBrZ3ItcHJvZHVjdGlvbi0yNzgxN2QwZC9yMTg1d2ovTkVPLzIxMTAxOS9CNi8yMU5DQlNFMDZCSU8wMVBDMDAxVkMwMi9kYXNoL2gyNjQubXBkIn0sImhsc19kYXRhIjp7ImtleV9pZCI6IndtaTVteEExclRjb2NSS0xQOThnOWciLCJ2aWRlb191cmwiOiJodHRwczovL2QyN3lmZXczamQzeWhqLmNsb3VkZnJvbnQubmV0L21wa2dyLXByb2R1Y3Rpb24tMjc4MTdkMGQvcjE4NXdqL05FTy8yMTEwMTkvQjYvMjFOQ0JTRTA2QklPMDFQQzAwMVZDMDIvaGxzL2gyNjQubTN1OCJ9LCJleHAiOjE2NjA3Mjg4NDQsImlzcyI6InR1dG9yX3BsdXMiLCJpYXQiOjE2NjA3MjE2NDR9.vmc5W6KJBoXuIVrkQgTb6gjdArgzTngwV9qkDd44wBU
14966, 21NICSE07MAT07TH001_BLC_07MAT_ICSE21_ unitary Method_V1,1,https://byju.s.llnwi.net/d/671a7f7e/qiz2gx/hls/h264.m3u8,mMS1wil_-VuuaCz83j-yzA,https://byju.s.llnwi.net/d/671a7f7e/qiz2gx/dash/h264.mpd,LREy6EpK3zJhzgd20oOxXA,3504.23999023438,qiz2gx,1638436138,1638436144,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJkYXNoX2RhdGEiOnsia2V5X2lkIjoiTFJFeTZFcEszekpoemdkMjBvT3hYQSIsInZpZGVvX3VybCI6Imh0dHBzOi8vYnlqdS5zLmxsbndpLm5ldC9kLzY3MWE3ZjdlL3FpejJneC9kYXNoL2gyNjQubXBkIn0sImhsc19kYXRhIjp7ImtleV9pZCI6Im1NUzF3aWxfLVZ1dWFDejgzai15ekEiLCJ2aWRlb191cmwiOiJodHRwczovL2J5anUucy5sbG53aS5uZXQvZC82NzFhN2Y3ZS9xaXoyZ3gvaGxzL2gyNjQubTN1OCJ9LCJleHAiOjE2NjA3Mjg4NDQsImlzcyI6InR1dG9yX3BsdXMiLCJpYXQiOjE2NjA3MjE2NDR9.JEJcRSsgjL-2kNedy8rdPQpQ49Vp1sstIAsR8bsqE7Q
17436,BTC_08SCI_CBSE22_Force and Pressure_Practice Lect_L1_V1,1,https://d27yfew3jd3yhj.cloudfront.net/mpkgr-production-cd8380f9/qwnoz9/NEO/210722/B1/15C08P01S04_Playing_with_it/hls/h264.m3u8,znBgsuxC-GBcv9aDqmLrgg,https://d27yfew3jd3yhj.cloudfront.net/mpkgr-production-cd8380f9/qwnoz9/NEO/210722/B1/15C08P01S04_Playing_with_it/dash/h264.mpd,vdreilBYtDygAL1O0sPIfw,710.47998046875,15C08P01S04_Playing_with_it,1649832050,1649832055,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJkYXNoX2RhdGEiOnsia2V5X2lkIjoidmRyZWlsQll0RHlnQUwxTzBzUElmdyIsInZpZGVvX3VybCI6Imh0dHBzOi8vZDI3eWZldzNqZDN5aGouY2xvdWRmcm9udC5uZXQvbXBrZ3ItcHJvZHVjdGlvbi1jZDgzODBmOS9xd25vejkvTkVPLzIxMDcyMi9CMS8xNUMwOFAwMVMwNF9QbGF5aW5nX3dpdGhfaXQvZGFzaC9oMjY0Lm1wZCJ9LCJobHNfZGF0YSI6eyJrZXlfaWQiOiJ6bkJnc3V4Qy1HQmN2OWFEcW1McmdnIiwidmlkZW9fdXJsIjoiaHR0cHM6Ly9kMjd5ZmV3M2pkM3loai5jbG91ZGZyb250Lm5ldC9tcGtnci1wcm9kdWN0aW9uLWNkODM4MGY5L3F3bm96OS9ORU8vMjEwNzIyL0IxLzE1QzA4UDAxUzA0X1BsYXlpbmdfd2l0aF9pdC9obHMvaDI2NC5tM3U4In0sImV4cCI6MTY2MDcyODg0NCwiaXNzIjoidHV0b3JfcGx1cyIsImlhdCI6MTY2MDcyMTY0NH0.VFtH6qVgQaSRWqlAZQdzXpp6G1uvVg5dOxqKX_RYSGI
17681,BTC_07MATH_ICSE22_Fractions_EXAM PREP_V1,1,https://d27yfew3jd3yhj.cloudfront.net/mpkgr-production-6832758a/r1kv2h/NEO/211026/B3/21NICSE07MAT03PC001VC01/hls/h264.m3u8,xLyZv3SRpI3PTQoy7GQIXw,https://d27yfew3jd3yhj.cloudfront.net/mpkgr-production-6832758a/r1kv2h/NEO/211026/B3/21NICSE07MAT03PC001VC01/dash/h264.mpd,EgGp3KRQwzXG1YIKLN62gw,119.080001831055,21NICSE07MAT03PC001VC01,1652331514,1652331519,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJkYXNoX2RhdGEiOnsia2V5X2lkIjoiRWdHcDNLUlF3elhHMVlJS0xONjJndyIsInZpZGVvX3VybCI6Imh0dHBzOi8vZDI3eWZldzNqZDN5aGouY2xvdWRmcm9udC5uZXQvbXBrZ3ItcHJvZHVjdGlvbi02ODMyNzU4YS9yMWt2MmgvTkVPLzIxMTAyNi9CMy8yMU5JQ1NFMDdNQVQwM1BDMDAxVkMwMS9kYXNoL2gyNjQubXBkIn0sImhsc19kYXRhIjp7ImtleV9pZCI6InhMeVp2M1NScEkzUFRRb3k3R1FJWHciLCJ2aWRlb191cmwiOiJodHRwczovL2QyN3lmZXczamQzeWhqLmNsb3VkZnJvbnQubmV0L21wa2dyLXByb2R1Y3Rpb24tNjgzMjc1OGEvcjFrdjJoL05FTy8yMTEwMjYvQjMvMjFOSUNTRTA3TUFUMDNQQzAwMVZDMDEvaGxzL2gyNjQubTN1OCJ9LCJleHAiOjE2NjA3Mjg4NDQsImlzcyI6InR1dG9yX3BsdXMiLCJpYXQiOjE2NjA3MjE2NDR9.bYdxY7crHXLvQqWLHLf7elzu2jqls2JeO4jbYj5VBTM
15131,BLC_08_SCI_CBSE21_Conservation of Plants and Animals_L1_Slide no. 13,1,https://d27yfew3jd3yhj.cloudfront.net/mpkgr-production-d39c088b/r18738/NEO/211019/B8/21NCBSE08BIO03TH001VC01/hls/h264.m3u8,2XoX3u3s2sP4ZscP8_5RTg,https://d27yfew3jd3yhj.cloudfront.net/mpkgr-production-d39c088b/r18738/NEO/211019/B8/21NCBSE08BIO03TH001VC01/dash/h264.mpd,v8OZ-mMOW-QK-0Tqvo6GLg,56.3600006103516,21NCBSE08BIO03TH001VC01,1638623259,1638623281,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJkYXNoX2RhdGEiOnsia2V5X2lkIjoidjhPWi1tTU9XLVFLLTBUcXZvNkdMZyIsInZpZGVvX3VybCI6Imh0dHBzOi8vZDI3eWZldzNqZDN5aGouY2xvdWRmcm9udC5uZXQvbXBrZ3ItcHJvZHVjdGlvbi1kMzljMDg4Yi9yMTg3MzgvTkVPLzIxMTAxOS9COC8yMU5DQlNFMDhCSU8wM1RIMDAxVkMwMS9kYXNoL2gyNjQubXBkIn0sImhsc19kYXRhIjp7ImtleV9pZCI6IjJYb1gzdTNzMnNQNFpzY1A4XzVSVGciLCJ2aWRlb191cmwiOiJodHRwczovL2QyN3lmZXczamQzeWhqLmNsb3VkZnJvbnQubmV0L21wa2dyLXByb2R1Y3Rpb24tZDM5YzA4OGIvcjE4NzM4L05FTy8yMTEwMTkvQjgvMjFOQ0JTRTA4QklPMDNUSDAwMVZDMDEvaGxzL2gyNjQubTN1OCJ9LCJleHAiOjE2NjA3Mjg4NDQsImlzcyI6InR1dG9yX3BsdXMiLCJpYXQiOjE2NjA3MjE2NDR9.gREo9TxbZiiPJ1vpsGn0RvebNsPxXzHTF6HBFea9Cmc
15594,21NCBSE05MAT08TH001_BLC_05MAT_CBSE21_Mapping skills_L1_V2,1,https://d27yfew3jd3yhj.cloudfront.net/mpkgr-production-e0990845/r1zh8v/NEO/211103/B3/21NCBSE05MAT08PC001VC02/hls/h264.m3u8,EgIRIx3DEkskMqXfqHVkuQ,https://d27yfew3jd3yhj.cloudfront.net/mpkgr-production-e0990845/r1zh8v/NEO/211103/B3/21NCBSE05MAT08PC001VC02/dash/h264.mpd,BUsQdrFFFoE1qcenQQK3Sg,191.240005493164,21NCBSE05MAT08PC001VC02,1639574151,1639574163,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJkYXNoX2RhdGEiOnsia2V5X2lkIjoiQlVzUWRyRkZGb0UxcWNlblFRSzNTZyIsInZpZGVvX3VybCI6Imh0dHBzOi8vZDI3eWZldzNqZDN5aGouY2xvdWRmcm9udC5uZXQvbXBrZ3ItcHJvZHVjdGlvbi1lMDk5MDg0NS9yMXpoOHYvTkVPLzIxMTEwMy9CMy8yMU5DQlNFMDVNQVQwOFBDMDAxVkMwMi9kYXNoL2gyNjQubXBkIn0sImhsc19kYXRhIjp7ImtleV9pZCI6IkVnSVJJeDNERWtza01xWGZxSFZrdVEiLCJ2aWRlb191cmwiOiJodHRwczovL2QyN3lmZXczamQzeWhqLmNsb3VkZnJvbnQubmV0L21wa2dyLXByb2R1Y3Rpb24tZTA5OTA4NDUvcjF6aDh2L05FTy8yMTExMDMvQjMvMjFOQ0JTRTA1TUFUMDhQQzAwMVZDMDIvaGxzL2gyNjQubTN1OCJ9LCJleHAiOjE2NjA3Mjg4NDQsImlzcyI6InR1dG9yX3BsdXMiLCJpYXQiOjE2NjA3MjE2NDR9.KnKOwWHHkH9Ks-61HCnpHV_aQABnlNEgUWHCMRU68PU
